Account Sale History,574724,Warranty Deed ,"$179,900.00 ",Section: 21 Township: 36 Range: 13,
574724,,12/30/2010,5.60521E+11,,
Account Sale History,574727,Warranty Deed ,"$103,000.00 ",Quarter: SE/4 Section: 34 Township: 37 Range: 14,
574727,,12/23/2010,5.36134E+11,,
Account Sale History,574736,Warranty Deed ,"$45,000.00 ",Section: 24 Township: 36 Range: 16 Subdivision: VENTERS...,
574736,,1/4/2011,5.61124E+11,,
Account Sale History,574736,Warranty Deed ,"$45,000.00 ",Section: 24 Township: 36 Range: 16 Subdivision: VENTERS...,
574736,,1/4/2011,5.61124E+11,,
Account Sale History,574736,Warranty Deed ,"$45,000.00 ",Section: 24 Township: 36 Range: 16 Subdivision: VENTERS...,
574736,,1/4/2011,5.61124E+11,,
Account Sale History,574882,Warranty Deed (JT) ,"$140,000.00 ",Quarter: NW/4 Section: 13 Township: 36 Range: 14,
574882,,12/28/2010,5.60713E+11,,
Account Sale History,574913,Warranty Deed (JT) ,"$270,000.00 ",Quarter: SW/4 Section: 16 Township: 35 Range: 16,
574913,,1/14/2011,5.63716E+11,,
Account Sale History,574916,Warranty Deed ,"$33,000.00 ",Quarter: NW/4 Section: 15 Township: 35 Range: 16,
574916,,1/14/2011,5.63715E+11,,
Account Sale History,574932,Warranty Deed ,"$300,000.00 ",Quarter: SW/4 Section: 18 Township: 36 Range: 15 Subdiv...,
574932,,1/18/2011,5.60918E+11,,
Account Sale History,574986,Warranty Deed (JT) doc fee ,"$220,000.00 ",Section: 2 Township: 35 Range: 16 Subdivision: MESA SKY...,
574986,,1/20/2011,5.63702E+11,,
Account Sale History,574990,Warranty Deed (JT) doc fee ,"$88,000.00 ",Section: 1 Township: 37 Range: 16 Subdivision: HILLTOP ...,
574990,,1/21/2011,5.35701E+11,,
Account Sale History,575103,Warranty Deed (doc fee) ,"$184,800.00 ",Section: 2 Township: 36 Range: 16 Subdivision: MONTEZUM...,
575103,,1/28/2011,5.61124E+11,,
Account Sale History,575104,Special Warranty (Doc fee) ,"$145,000.00 ",Section: 2 Township: 36 Range: 16 Subdivision: MONTEZUM...,
575104,,1/28/2011,5.61124E+11,,
Account Sale History,575130,Warranty Deed (doc fee) ,"$225,000.00 ",Quarter: NW/4 Section: 12 Township: 36 Range: 15,
575130,,1/31/2011,5.60912E+11,,
Account Sale History,575430,Warranty Deed (JT) ,"$140,000.00 ",Quarter: NE/4 Section: 27 Township: 37 Range: 16,
575430,,2/22/2011,5.35727E+11,,
Account Sale History,575454,Special Warranty (Doc fee) ,"$115,000.00 ",Section: 6 Township: 37 Range: 16 Subdivision: SUNNYSID...,
575454,,1/27/2011,5.35706E+11,,
Account Sale History,575499,Warranty Deed (JT) doc fee ,"$280,000.00 ",Section: 32 Township: 37 Range: 14 Subdivision: SUMMIT ...,
575499,,2/23/2011,5.36133E+11,,
Account Sale History,575513,Warranty Deed (doc fee) ,"$380,000.00 ",Quarter: SE/4 Section: 22 Township: 36 Range: 16,
575513,,2/28/2011,5.61122E+11,,
Account Sale History,575600,Special Warranty Deed ,"$289,900.00 ",Quarter: NE Section: 3 Township: 37 Range: 15,
575600,,3/3/2011,5.35903E+11,,
Account Sale History,575648,Warranty Deed (JT) doc fee ,"$215,000.00 ",Quarter: NW/4 Section: 17 Township: 36 Range: 16,
575648,,3/8/2011,5.61117E+11,,
Account Sale History,575724,Warranty Deed ,"$50,000.00 ",Quarter: NE/4 Section: 18 Township: 35 Range: 16 Subdiv...,
575724,,3/11/2011,5.63718E+11,,
Account Sale History,575752,Warranty Deed (JT) ,"$330,000.00 ",Section: 7 Township: 37 Range: 15 Subdivision: WINGSPRE...,
575752,,3/14/2011,5.35907E+11,,
Account Sale History,575754,Warranty Deed (JT) ,"$314,600.00 ",Quarter: SW/4 Section: 36 Township: 39 Range: 14,
575754,,3/14/2011,5.07936E+11,,
Account Sale History,575863,Special Warranty Deed ,"$136,900.00 ",Quarter: NW/4 Section: 24 Township: 36 Range: 16 Subdiv...,
575863,,3/17/2011,5.61124E+11,,
Account Sale History,575996,Warranty Deed ,"$200,000.00 ",Quarter: NW/4 Section: 16 Township: 36 Range: 15 Subdiv...,
575996,,3/30/2011,5.60916E+11,,
Account Sale History,576188,Special Warranty (Doc fee) ,"$83,000.00 ",Quarter: SE/4 Section: 21 Township: 36 Range: 13,
576188,,4/5/2011,5.60521E+11,,
Account Sale History,576239,Warranty Deed (JT) doc fee ,"$9,500.00 ",Section: 1 Township: 38 Range: 19,
576239,,4/10/2011,5.34501E+11,,
Account Sale History,576240,Warranty Deed (JT) doc fee ,"$9,500.00 ",Section: 1 Township: 38 Range: 19,
576240,,4/6/2011,5.34501E+11,,
Account Sale History,576243,Warranty Deed (doc fee) ,"$140,000.00 ",Section: 26 Township: 36 Range: 16,
576243,,4/14/2011,5.61126E+11,,
Account Sale History,576263,Warranty Deed (doc fee) ,"$159,900.00 ",Quarter: NE/4 Section: 30 Township: 37 Range: 16 Subdiv...,
576263,,4/15/2011,5.3573E+11,,
Account Sale History,576377,Warranty Deed (JT) ,"$261,000.00 ",Quarter: NE/4 Section: 11 Township: 37 Range: 16 Subdiv...,
576377,,4/25/2011,5.35711E+11,,
Account Sale History,576408,Warranty Deed (JT) ,"$129,000.00 ",Subdivision: GEORGE BAUERS (FIRST & SECOND) Lot: 4 Block...,
576408,,4/27/2011,5.60528E+11,,
Account Sale History,576521,Special Warranty Deed JT ,"$58,000.00 ",Quarter: SE/4 Section: 12 Township: 36 Range: 16 Subdiv...,
576521,,4/27/2011,5.61112E+11,,
Account Sale History,576744,Warranty Deed (JT) ,"$60,000.00 ",Section: 35 Township: 36 Range: 16 S1/2SE1/4SE1/4SW1/4N...,
576744,,5/13/2011,5.61135E+11,,
Account Sale History,576747,Warranty Deed ,"$166,000.00 ",Section: 7 Township: 35 Range: 16 Subdivision: SAGE HIL...,
576747,,5/13/2011,5.63707E+11,,
Account Sale History,576791,Warranty Deed (JT) ,"$240,000.00 ",Quarter: SE/4 Section: 29 Township: 36 Range: 13 Subdiv...,
576791,,5/13/2011,5.60529E+11,,
Account Sale History,576896,Warranty Deed ,"$285,000.00 ",Quarter: SW/4 Section: 10 Township: 37 Range: 15 Subdiv...,
576896,,5/25/2011,5.3591E+11,,
Account Sale History,576901,Warranty Deed ,"$117,000.00 ",Section: 26 Township: 36 Range: 16,
576901,,5/25/2011,5.61126E+11,,
Account Sale History,576910,Warranty Deed ,"$123,000.00 ",Quarter: NW/4 Section: 26 Township: 36 Range: 16 Subdiv...,
576910,,5/26/2011,5.61126E+11,,
Account Sale History,576955,Warranty Deed (doc fee) ,"$327,000.00 ",Section: 6 Township: 36 Range: 15 Subdivision: SUNSET E...,
576955,,5/31/2011,5.60906E+11,,
Account Sale History,577021,Warranty Deed (JT) ,"$230,000.00 ",Quarter: NW/4 Section: 31 Township: 37 Range: 15 Subdiv...,
577021,,6/2/2011,5.35931E+11,,
Account Sale History,577106,Warranty Deed ,"$250,000.00 ",Quarter: SE/4 Section: 16 Township: 36 Range: 16,
577106,,5/26/2011,5.61116E+11,,
Account Sale History,577109,Warranty Deed ,"$83,000.00 ",Quarter: SW/4 Section: 14 Township: 36 Range: 16,
577109,,6/8/2011,5.61114E+11,,
Account Sale History,577192,Warranty Deed (JT) ,"$215,000.00 ",Quarter: NW/4 Section: 14 Township: 36 Range: 16,
577192,,6/13/2011,5.61114E+11,,
Account Sale History,577210,Warranty Deed ,"$80,000.00 ",Quarter: SW/4 Section: 22 Township: 38 Range: 18,
577210,,6/13/2011,5.34322E+11,,
Account Sale History,577211,Warranty Deed ,"$160,000.00 ",Quarter: SW/4 Section: 22 Township: 38 Range: 18,
577211,,6/13/2011,5.34322E+11,,
Account Sale History,577281,Warranty Deed (JT) ,"$125,000.00 ",Section: 18 Township: 37 Range: 15 Subdivision: RUSTIC ...,
577281,,6/17/2011,5.35713E+11,,
Account Sale History,577432,Warranty Deed ,"$169,900.00 ",Quarter: SE/4 Section: 36 Township: 36 Range: 16 Subdiv...,
577432,,5/9/2011,5.61136E+11,,
Account Sale History,577450,Warranty Deed (JT) ,"$42,000.00 ",Quarter: NE/4 Section: 28 Township: 36 Range: 14 Subdiv...,
577450,,6/27/2011,5.60728E+11,,
Account Sale History,577506,Warranty Deed (JT) ,"$225,000.00 ",Sixteenth: SE Quarter: NW Section: 4 Township: 35 Range:...,
577506,,6/24/2011,5.64904E+11,,
Account Sale History,577555,Warranty Deed (doc fee) ,"$175,000.00 ",Section: 7 Township: 35 Range: 16,
577555,,7/5/2011,5.63707E+11,,
Account Sale History,577609,Warranty Deed (doc fee) ,"$207,000.00 ",Section: 3 Township: 36 Range: 17,
577609,,7/15/2011,5.61303E+11,,
Account Sale History,577705,Warranty Deed ,"$270,000.00 ",Quarter: SW/4 Section: 11 Township: 37 Range: 15,
577705,,7/14/2011,5.35911E+11,,
Account Sale History,577724,Warranty Deed ,"$225,000.00 ",Section: 24 Township: 36 Range: 16 Subdivision: BARRETT...,
577724,,7/15/2011,5.61124E+11,,
Account Sale History,577822,Special Warranty Deed JT ,"$259,555.00 ",Quarter: SE/4 Section: 17 Township: 36 Range: 15,
577822,,6/1/2011,5.60917E+11,,
Account Sale History,577837,Warranty Deed (JT) doc fee ,"$150,000.00 ",Section: 8 Township: 36 Range: 16,
577837,,7/9/2011,5.61108E+11,,
Account Sale History,577874,Personal Rep's Deed ,"$35,000.00 ",Section: 27 Township: 37 Range: 14 Subdivision: SUMMIT ...,
577874,,7/19/2011,5.36134E+11,,
Account Sale History,577884,Warranty Deed (JT) doc fee ,"$81,000.00 ",Section: 3 Township: 37 Range: 16 Subdivision: PINON HI...,
577884,,7/25/2011,5.35703E+11,,
Account Sale History,577918,Warranty Deed (doc fee) ,"$179,900.00 ",Quarter: SW/4 Section: 17 Township: 36 Range: 14,
577918,,7/26/2011,5.60717E+11,,
Account Sale History,577929,Special Warranty (Doc fee) ,"$57,000.00 ",Quarter: NW/4 Section: 20 Township: 35 Range: 16,
577929,,6/28/2011,5.6372E+11,,
Account Sale History,577934,Warranty Deed (doc fee) ,"$300,000.00 ",Quarter: SW/4 Section: 31 Township: 37 Range: 16 Subdiv...,
577934,,7/27/2011,5.35731E+11,,
Account Sale History,577998,Warranty Deed (doc fee) ,"$179,000.00 ",Section: 6 Township: 36 Range: 15,
577998,,7/29/2011,5.60906E+11,,
Account Sale History,578045,Warranty Deed ,"$30,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 15 Subdiv...,
578045,,8/2/2011,5.60925E+11,,
Account Sale History,578206,Warranty Deed ,"$150,000.00 ",Quarter: SE/4 Section: 29 Township: 36 Range: 13 Subdiv...,
578206,,8/3/2011,5.60529E+11,,
Account Sale History,578248,Warranty Deed ,"$182,000.00 ",Quarter: NE/4 Section: 36 Township: 37 Range: 15 Subdiv...,
578248,,8/17/2011,5.35936E+11,,
Account Sale History,578275,Warranty Deed ,"$92,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...,
578275,,8/16/2011,5.61135E+11,,
Account Sale History,578277,Warranty Deed (JT) ,"$219,000.00 ",Section: 1 Township: 36 Range: 14 Subdivision: SHILO Lo...,
578277,,8/18/2011,5.60701E+11,,
Account Sale History,578345,Warranty Deed (JT) ,"$164,000.00 ",Section: 8 Township: 36 Range: 16,
578345,,7/24/2011,5.61108E+11,,
Account Sale History,578351,Quit Claim Deed (doc fee) ,"$140,000.00 ",Section: 31 Township: 36 Range: 13,
578351,,8/23/2011,5.60531E+11,,
Account Sale History,578400,Warranty Deed (JT) ,"$220,000.00 ",Quarter: SW/4 Section: 28 Township: 38 Range: 16,
578400,,8/26/2011,5.33928E+11,,
Account Sale History,578407,Warranty Deed ,"$73,500.00 ",Quarter: NE/4 Section: 26 Township: 36 Range: 16,
578407,,8/26/2011,5.61126E+11,,
Account Sale History,578407,Warranty Deed ,"$73,500.00 ",Quarter: NE/4 Section: 26 Township: 36 Range: 16,
578407,,8/26/2011,5.61126E+11,,
Account Sale History,578430,Warranty Deed (JT) ,"$310,000.00 ",Section: 8 Township: 36 Range: 13 Subdivision: OAKVIEW ...,
578430,,8/25/2011,5.60508E+11,,
Account Sale History,578451,Warranty Deed ,"$210,000.00 ",Quarter: NW/4 Section: 31 Township: 37 Range: 15 Subdiv...,
578451,,8/22/2011,5.35931E+11,,
Account Sale History,578489,Warranty Deed (JT) ,"$450,000.00 ",Section: 25 Township: 37 Range: 17,
578489,,8/31/2011,5.35525E+11,,
Account Sale History,578524,Warranty Deed (JT) ,"$325,000.00 ",Quarter: NW/4 Section: 36 Township: 39 Range: 14,
578524,,9/2/2011,5.07936E+11,,
Account Sale History,578529,Warranty Deed (JT) ,"$200,000.00 ",Sixteenth: NE/4 Quarter: SE/4 Section: 31 Township: 37 R...,
578529,,8/26/2011,5.35931E+11,,
Account Sale History,578664,Warranty Deed ,"$110,000.00 ",Quarter: SW/4 Section: 10 Township: 37 Range: 15 Subdiv...,
578664,,9/13/2011,5.3591E+11,,
Account Sale History,578672,Warranty Deed (JT) doc fee ,"$139,900.00 ",Section: 26 Township: 36 Range: 16,
578672,,9/9/2011,5.61126E+11,,
Account Sale History,578755,Warranty Deed (JT) ,"$250,000.00 ",Section: 6 Township: 36 Range: 15,
578755,,9/20/2011,5.60906E+11,,
Account Sale History,578764,Warranty Deed ,"$49,000.00 ",Section: 5 Township: 35 Range: 16 Subdivision: VALLEY V...,
578764,,9/6/2011,5.63705E+11,,
Account Sale History,578779,Warranty Deed (JT) ,"$120,000.00 ",Quarter: SE/4 Section: 24 Township: 35 Range: 17,
578779,,8/26/2011,5.63324E+11,,
Account Sale History,578826,Warranty Deed (JT) ,"$180,000.00 ",Quarter: NW/4 Section: 13 Township: 37 Range: 16,
578826,,9/23/2011,5.35713E+11,,
Account Sale History,578831,Warranty Deed ,"$115,000.00 ",Section: 6 Township: 37 Range: 16 Subdivision: OLD MINE...,
578831,,9/12/2011,5.35706E+11,,
Account Sale History,578924,No Xfer Made ,"$105,000.00 ",Quarter: SE/4 Section: 14 Township: 37 Range: 16 Subdiv...,
578924,,8/16/2011,5.35714E+11,,
Account Sale History,578954,Warranty Deed (JT) doc fee ,"$12,000.00 ",Quarter: SW Section: 9 Township: 36 Range: 13,
578954,,10/3/2011,5.60509E+11,,
Account Sale History,579146,Warranty Deed ,"$154,000.00 ",Quarter: SE/4 Section: 16 Township: 37 Range: 15 Subdiv...,
579146,,10/14/2011,5.35916E+11,,
Account Sale History,579209,Warranty Deed ,"$125,000.00 ",Quarter: SE/4 Section: 27 Township: 36 Range: 16 Subdiv...,
579209,,10/17/2011,5.61127E+11,,
Account Sale History,579241,Warranty Deed ,"$210,000.00 ",Quarter: SE/4 Section: 15 Township: 37 Range: 16,
579241,,10/10/2011,5.35715E+11,,
Account Sale History,579286,Warranty Deed (JT) doc fee ,"$196,500.00 ",Section: 26 Township: 36 Range: 16,
579286,,10/21/2011,5.61126E+11,,
Account Sale History,579290,Warranty Deed ,"$165,000.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 14 Subdiv...,
579290,,10/21/2011,5.61124E+11,,
Account Sale History,579304,Warranty Deed (JT) ,"$198,000.00 ",Quarter: SE/4 Section: 17 Township: 36 Range: 15,
579304,,10/21/2011,5.60917E+11,,
Account Sale History,579375,Warranty Deed (JT) ,"$175,000.00 ",Quarter: NW/4 Section: 22 Township: 37 Range: 16,
579375,,10/26/2011,5.35722E+11,,
Account Sale History,579403,Warranty Deed (doc fee) ,"$127,000.00 ",Quarter: SW/4 Section: 32 Township: 37 Range: 14 Quarter...,
579403,,10/28/2011,5.36131E+11,,
Account Sale History,579425,Warranty Deed ,"$65,000.00 ",Quarter: SW/4 Section: 16 Township: 35 Range: 16,
579425,,10/17/2011,5.63716E+11,,
Account Sale History,579442,Warranty Deed (JT) doc fee ,"$110,000.00 ",Quarter: SW/4 Section: 32 Township: 37 Range: 14 Quarter...,
579442,,10/28/2011,5.36131E+11,,
Account Sale History,579498,Warranty Deed ,"$240,000.00 ",Quarter: NW/4 Section: 32 Township: 35 Range: 16,
579498,,11/2/2011,5.63732E+11,,
Account Sale History,579506,Special Warranty Deed ,"$98,000.00 ",Quarter: NE/4 Section: 18 Township: 35 Range: 16 Subdiv...,
579506,,11/1/2011,5.63718E+11,,
Account Sale History,579558,Warranty Deed ,"$283,500.00 ",Quarter: NE/4 Section: 25 Township: 37 Range: 17,
579558,,11/7/2011,5.35525E+11,,
Account Sale History,579567,Warranty Deed (JT) ,"$92,500.00 ",Section: 26 Township: 36 Range: 16,
579567,,11/7/2011,5.61126E+11,,
Account Sale History,579622,Warranty Deed ,"$85,000.00 ",Quarter: NE/4 Section: 11 Township: 38 Range: 18,
579622,,11/10/2011,5.34311E+11,,
Account Sale History,579626,Warranty Deed (JT) ,"$48,000.00 ",Quarter: SW/4 Section: 15 Township: 36 Range: 16,
579626,,11/8/2011,5.61115E+11,,
Account Sale History,579633,Warranty Deed ,"$185,000.00 ",Quarter: NE/4 Section: 29 Township: 37 Range: 14,
579633,,11/14/2011,5.36129E+11,,
Account Sale History,579760,Special Warranty Deed ,"$94,000.00 ",Quarter: SW/4 Section: 23 Township: 37 Range: 15,
579760,,11/21/2011,5.35923E+11,,
Account Sale History,579957,Warranty Deed ,"$50,000.00 ",Section: 7 Township: 35 Range: 16 Subdivision: SAGE HIL...,
579957,,12/1/2011,5.63707E+11,,
Account Sale History,580078,Warranty Deed (JT) ,"$93,000.00 ",Quarter: SW/4 Section: 11 Township: 36 Range: 16,
580078,,12/12/2011,5.61111E+11,,
Account Sale History,580126,Warranty Deed ,"$101,000.00 ",Quarter: SW/4 Section: 28 Township: 36 Range: 13,
580126,,12/14/2011,5.60528E+11,,
Account Sale History,580145,Special Warranty Deed ,"$51,000.00 ",Quarter: NW/4 Section: 21 Township: 38 Range: 17,
580145,,11/14/2011,5.34121E+11,,
Account Sale History,580185,Warranty Deed ,"$139,000.00 ",Quarter: SE/4 Section: 28 Township: 37 Range: 14,
580185,,12/19/2011,5.36128E+11,,
Account Sale History,580258,Special Warranty Deed ,"$120,200.00 ",Sixteenth: NW Quarter: NW Section: 9 Township: 35 Range:...,
580258,,12/7/2011,5.64909E+11,,
Account Sale History,580265,Warranty Deed (JT) ,"$117,000.00 ",Section: 26 Township: 36 Range: 16,
580265,,12/22/2011,5.61126E+11,,
Account Sale History,580269,Special Warranty Deed ,"$85,000.00 ",Quarter: SE/4 Section: 34 Township: 37 Range: 14,
580269,,12/19/2011,5.36134E+11,,
Account Sale History,580361,Warranty Deed (JT) ,"$110,000.00 ",Section: 5 Township: 35 Range: 16 Subdivision: VALLEY V...,
580361,,11/1/2011,5.63705E+11,,
Account Sale History,580382,Warranty Deed (JT) ,"$85,000.00 ",Quarter: SE Section: 29 Township: 36 Range: 13,
580382,,1/3/2012,5.60529E+11,,
Account Sale History,580392,Warranty Deed (JT) ,"$30,000.00 ",Quarter: NE/4 Section: 23 Township: 36 Range: 16,
580392,,1/2/2012,5.61123E+11,,
Account Sale History,580432,Warranty Deed (JT) ,"$195,000.00 ",Quarter: NW/4 Section: 15 Township: 36 Range: 15,
580432,,1/6/2012,5.60915E+11,,
Account Sale History,580750,Warranty Deed ,"$96,000.00 ",Quarter: SE/4 Section: 34 Township: 37 Range: 16,
580750,,1/25/2012,5.35734E+11,,
Account Sale History,580778,Warranty Deed ,"$55,000.00 ",Section: 29 Township: 36 Range: 13,
580778,,1/27/2012,5.60529E+11,,
Account Sale History,580820,Warranty Deed ,"$361,300.00 ",Section: 4 Township: 36 Range: 14 Subdivision: SUMMIT L...,
580820,,1/31/2012,5.60704E+11,,
Account Sale History,580879,Warranty Deed (JT) ,"$325,000.00 ",Section: 2 Township: 36 Range: 16 Subdivision: MILDRED ...,
580879,,2/3/2012,5.61102E+11,,
Account Sale History,581059,Warranty Deed (JT) ,"$52,500.00 ",Section: 2 Township: 37 Range: 17,
581059,,2/15/2012,5.35502E+11,,
Account Sale History,581060,Warranty Deed ,"$75,000.00 ",Section: 21 Township: 36 Range: 16 Subdivision: CRESTVI...,
581060,,1/27/2012,5.61121E+11,,
Account Sale History,581061,Warranty Deed (JT) ,"$350,000.00 ",Section: 21 Township: 36 Range: 16 Subdivision: CRESTVI...,
581061,,2/6/2012,5.61121E+11,,
Account Sale History,581094,Warranty Deed ,"$110,000.00 ",Section: 26 Township: 36 Range: 16,
581094,,2/15/2012,5.61126E+11,,
Account Sale History,581136,Special Warranty Deed JT ,"$165,000.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...,
581136,,2/15/2012,5.61124E+11,,
Account Sale History,581168,Warranty Deed (JT) ,"$229,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 15,
581168,,2/18/2012,5.60925E+11,,
Account Sale History,581215,Warranty Deed ,"$197,500.00 ",Section: 9 Township: 35 Range: 16,
581215,,2/24/2012,5.63709E+11,,
Account Sale History,581255,Warranty Deed ,"$100,000.00 ",Quarter: SW/4 Section: 31 Township: 37 Range: 14 Section...,
581255,,2/24/2012,5.36131E+11,,
Account Sale History,581328,Warranty Deed (doc fee) ,"$70,900.00 ",Quarter: SW/4 Section: 32 Township: 39 Range: 13,
581328,,1/24/2012,5.08132E+11,,
Account Sale History,581496,Warranty Deed ,"$70,700.00 ",Section: 21 Township: 36 Range: 13,
581496,,3/2/2012,5.60521E+11,,
Account Sale History,581663,Special Warranty Deed JT ,"$249,900.00 ",Section: 2 Township: 36 Range: 16 Subdivision: MILDRED ...,
581663,,3/13/2012,5.61102E+11,,
Account Sale History,581676,Warranty Deed ,"$20,000.00 ",Section: 24 Township: 35 Range: 17 Subdivision: COY GRA...,
581676,,3/13/2012,5.63324E+11,,
Account Sale History,581701,Warranty Deed (doc fee) ,"$138,900.00 ",Quarter: NW/4 Section: 28 Township: 36 Range: 13 Subdiv...,
581701,,3/19/2012,5.60528E+11,,
Account Sale History,581776,Special Warranty Deed ,"$87,000.00 ",Quarter: NE/4 Section: 26 Township: 36 Range: 16,
581776,,3/16/2012,5.61126E+11,,
Account Sale History,581832,Warranty Deed (JT) ,"$340,000.00 ",Quarter: NE/4 Section: 21 Township: 39 Range: 17 Subdiv...,
581832,,3/23/2012,5.07321E+11,,
Account Sale History,581959,Warranty Deed ,"$192,500.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16,
581959,,3/30/2012,5.61125E+11,,
Account Sale History,581965,Warranty Deed ,"$52,500.00 ",Quarter: SE/4 Section: 30 Township: 35 Range: 16 Subdiv...,
581965,,3/28/2012,5.6373E+11,,
Account Sale History,581974,Warranty Deed ,"$128,000.00 ",Quarter: SE/4 Section: 36 Township: 38 Range: 17,
581974,,3/30/2012,5.34136E+11,,
Account Sale History,582021,Warranty Deed (JT) ,"$168,000.00 ",Section: 5 Township: 36 Range: 16,
582021,,3/31/2012,5.61105E+11,,
Account Sale History,582076,Warranty Deed ,"$122,000.00 ",Quarter: SE/4 Section: 12 Township: 36 Range: 16 Subdiv...,
582076,,4/6/2012,5.61112E+11,,
Account Sale History,582151,Warranty Deed ,"$90,000.00 ",Section: 26 Township: 36 Range: 16,
582151,,4/11/2012,5.61126E+11,,
Account Sale History,582186,Warranty Deed (JT) ,"$55,000.00 ",Section: 20 Township: 39 Range: 17 Subdivision: RYMAN C...,
582186,,4/13/2012,5.0732E+11,,
Account Sale History,582186,Warranty Deed (JT) ,"$55,000.00 ",Section: 21 Township: 39 Range: 17 Subdivision: RYMAN C...,
582186,,4/13/2012,5.0732E+11,,
Account Sale History,582333,Warranty Deed (JT) ,"$10,000.00 ",Section: 35 Township: 39 Range: 18,
582333,,4/24/2012,5.07135E+11,,
Account Sale History,582375,Warranty Deed ,"$98,000.00 ",Section: 7 Township: 36 Range: 12,
582375,,4/20/2012,5.60307E+11,,
Account Sale History,582478,Special Warranty Deed ,"$160,000.00 ",Quarter: NW/4 Section: 31 Township: 37 Range: 15 Subdiv...,
582478,,4/25/2012,5.35931E+11,,
Account Sale History,582514,Warranty Deed (JT) ,"$100,000.00 ",Section: 7 Township: 36 Range: 15,
582514,,5/2/2012,5.60907E+11,,
Account Sale History,582604,Special Warranty Deed ,"$141,400.00 ",Quarter: NW/4 Section: 11 Township: 36 Range: 13 Subdiv...,
582604,,4/30/2012,5.60511E+11,,
Account Sale History,582738,Warranty Deed (JT) ,"$210,000.00 ",Section: 9 Township: 37 Range: 16 Subdivision: WATSON M...,
582738,,5/17/2012,5.35709E+11,,
Account Sale History,582756,Warranty Deed (JT) ,"$68,000.00 ",Quarter: SW/4 Section: 19 Township: 37 Range: 16 Subdiv...,
582756,,5/18/2012,5.35719E+11,,
Account Sale History,582786,Special Warranty Deed ,"$82,505.00 ",Quarter: SE/4 Section: 33 Township: 36 Range: 13,
582786,,5/17/2012,5.60533E+11,,
Account Sale History,582827,Warranty Deed ,"$20,000.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...,
582827,,5/23/2012,5.61124E+11,,
Account Sale History,582830,Warranty Deed ,"$280,000.00 ",Quarter: NW/4 Section: 10 Township: 36 Range: 16 Subdiv...,
582830,,5/23/2012,5.6111E+11,,
Account Sale History,582858,Warranty Deed ,"$43,300.00 ",Quarter: NW/4 Section: 16 Township: 35 Range: 16,
582858,,5/21/2012,5.63716E+11,,
Account Sale History,582979,Warranty Deed (JT) ,"$320,000.00 ",Quarter: SE/4 Section: 34 Township: 37 Range: 14,
582979,,5/31/2012,5.36134E+11,,
Account Sale History,583050,Warranty Deed ,"$25,000.00 ",Section: 26 Township: 36 Range: 16,
583050,,6/5/2012,5.61126E+11,,
Account Sale History,583074,Special Warranty Deed ,"$125,000.00 ",Quarter: NW/4 Section: 16 Township: 36 Range: 15,
583074,,5/10/2012,5.60916E+11,,
Account Sale History,583100,Special Warranty Deed JT ,"$48,000.00 ",Quarter: SW/4 Section: 29 Township: 36 Range: 13,
583100,,5/9/2012,5.60529E+11,,
Account Sale History,583134,Warranty Deed (JT) ,"$5,500.00 ",Quarter: SW/4 Section: 30 Township: 38 Range: 16,
583134,,6/8/2012,5.3393E+11,,
Account Sale History,583218,Warranty Deed (JT) ,"$110,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...,
583218,,6/8/2012,5.61135E+11,,
Account Sale History,583262,Warranty Deed ,"$84,500.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...,
583262,,6/14/2012,5.61135E+11,,
Account Sale History,583299,Warranty Deed (JT) ,"$225,300.00 ",Quarter: SW/4 Section: 18 Township: 36 Range: 15 Subdiv...,
583299,,6/18/2012,5.60918E+11,,
Account Sale History,583318,Warranty Deed (JT) ,"$135,000.00 ",Quarter: SE/4 Section: 28 Township: 36 Range: 13 Subdiv...,
583318,,6/19/2012,5.60528E+11,,
Account Sale History,583357,Warranty Deed (JT) ,"$124,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...,
583357,,6/22/2012,5.61135E+11,,
Account Sale History,583364,Warranty Deed ,"$70,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...,
583364,,6/22/2012,5.61135E+11,,
Account Sale History,583387,Warranty Deed (JT) ,"$78,000.00 ",Quarter: NE/4 Section: 29 Township: 37 Range: 14,
583387,,6/21/2012,5.36129E+11,,
Account Sale History,583502,Warranty Deed (JT) ,"$85,000.00 ",Quarter: NE/4 Section: 30 Township: 37 Range: 15,
583502,,6/26/2012,5.3593E+11,,
Account Sale History,583586,Warranty Deed (JT) ,"$287,000.00 ",Quarter: NE/4 Section: 21 Township: 38 Range: 17 Subdiv...,
583586,,6/28/2012,5.34121E+11,,
